Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,TRIMA_10
12-06-2020,84.61167740814095,85.36766148028968,82.0344477445315,83.15860748291016,200146000,0.0,0.0,63.860010859649584,81.84175771077474
15-06-2020,81.79635739831744,84.84730450519417,81.63190231115576,84.18704223632812,138808800,0.0,0.0,65.96089875637013,82.5813003540039
16-06-2020,86.26600430797384,86.69309314122198,84.61167083978273,86.41818237304688,165428800,0.0,0.0,70.03113770450501,83.2920435587565
17-06-2020,87.17171549694052,87.23307810217426,86.17518738718877,86.29791259765625,114406400,0.0,0.0,69.548364588634,83.8236083984375
18-06-2020,86.25371421679993,86.75443506196605,85.71617731475779,86.33226013183594,96820400,0.0,0.0,69.6127913723423,84.25789260864258
19-06-2020,87.04653994722182,87.51780055568017,84.71721038382285,85.83892059326172,264476000,0.0,0.0,67.40684538368022,84.67041295369467
22-06-2020,86.23655915384695,88.22961558508473,86.18992296967069,88.08480072021484,135445200,0.0,0.0,71.7895410125111,85.15313186645508
23-06-2020,89.34395366370383,91.40082939983463,88.9193217367802,89.9649429321289,212155600,0.0,0.0,74.83968160228814,85.67610448201498
24-06-2020,89.58940249419288,90.51966167498037,87.99888109029989,88.37687683105469,192623200,0.0,0.0,68.13831111042771,86.20218607584636
25-06-2020,88.5339718803194,89.58940571859137,87.76571084649073,89.55013275146484,137522400,0.0,0.0,70.25726479837195,86.84575703938802
26-06-2020,89.44459274514224,89.66795353693168,86.64890873166128,86.79863739013672,205256800,0.0,0.0,60.153678078542725,87.39180323282878
29-06-2020,86.70535767157577,88.89477863318076,86.22182006236272,88.7990493774414,130646000,0.0,0.0,64.18614449416089,87.8723139444987
30-06-2020,88.38178739338397,89.82995092044742,88.3621546548594,89.54031372070312,140223200,0.0,0.0,65.57634623992375,88.20874506632487
01-07-2020,89.61886376312965,90.16867035364729,89.32187082706108,89.37095642089844,110737200,0.0,0.0,64.95596127954263,88.46008682250977
02-07-2020,90.28894616323777,90.93202511976527,89.25560190463179,89.37095642089844,114041600,0.0,0.0,64.95596127954263,88.6361572265625
06-07-2020,90.81666437693,92.23536764514209,90.78475462068745,91.76165008544922,118655600,0.0,0.0,69.65576401399358,88.87039896647136
07-07-2020,92.14453886368632,92.93243257855592,91.36400836145842,91.47691345214844,112424400,0.0,0.0,68.47783372408092,89.16191228230794
08-07-2020,92.46607896402811,93.63933162686052,92.37771292114111,93.607421875,117092000,0.0,0.0,72.25810714478979,89.5651875813802
09-07-2020,94.51069277283024,94.5646921714504,92.94963150635277,94.00997924804688,125642800,0.0,0.0,72.91895545223285,90.13725128173829
10-07-2020,93.60005492011415,94.23332114873769,92.98152260684277,94.17440795898438,90257200,0.0,0.0,73.19978226082452,90.83629404703775
13-07-2020,95.49494405862946,98.13599309241997,93.52397739787854,93.73997497558594,191649200,0.0,0.0,71.1018855931057,91.60725351969401
14-07-2020,93.11407004714403,95.48512206206792,92.16909189912833,95.29122161865234,170989200,0.0,0.0,73.97056367198422,92.33992284138998
15-07-2020,97.1885499235624,97.4413635662111,94.73404562967117,95.94657135009766,153198000,0.0,0.0,75.09534919975918,93.0613016764323
16-07-2020,94.80522603057196,95.63239275887457,94.15969021859384,94.76595306396484,110577600,0.0,0.0,69.28669077473896,93.67230936686198
17-07-2020,95.22249374396381,95.37957811818589,94.09586972082484,94.57450103759766,92186800,0.0,0.0,68.36322567007255,94.14201939900715
20-07-2020,94.66286809640722,96.70746682765648,94.3143251993071,96.56755828857422,90318000,0.0,0.0,72.47593267986768,94.54586715698242
21-07-2020,97.36772107340866,97.44381009917899,94.98194285397797,95.23475646972656,103433200,0.0,0.0,66.27162038082936,94.88188858032227
22-07-2020,94.93285729870611,96.19201916574664,94.84449874199218,95.50230407714844,89001600,0.0,0.0,66.88446695903247,95.07595748901367
23-07-2020,95.23230822238095,95.31085415629798,90.33557672646482,91.15538024902344,197004400,0.0,0.0,50.749905434354936,95.07170232137044
24-07-2020,89.33169569768776,91.27811599948133,87.52271956028753,90.92957305908203,185438800,0.0,0.0,50.07415559490484,94.92075042724609
27-07-2020,92.0046447740493,93.17789761261022,91.77883455722595,93.08462524414062,121214000,0.0,0.0,56.084182227155864,94.64036432902019
28-07-2020,92.65017249963991,92.82935400702117,91.55055189577398,91.55546569824219,103625600,0.0,0.0,51.359710672412504,94.14308242797851
29-07-2020,92.0439073698072,93.49697714999492,92.00709130496975,93.31043243408203,90329200,0.0,0.0,55.946358853901344,93.57462031046549
30-07-2020,92.47343131732728,94.5450331383849,92.06107647375072,94.43949127197266,158130000,0.0,0.0,58.6480029506038,93.13043746948242
31-07-2020,101.01267490015779,104.47843387073085,98.99015820650627,104.32625579833984,374336800,0.0,0.0,73.80000088833047,93.25316314697265
03-08-2020,106.23092780006719,109.60587072624317,105.92902860862411,106.95500946044922,308151200,0.0,0.0,76.28785360110643,93.95973256429036
04-08-2020,107.14647801060737,108.77381559192591,106.41503301825666,107.6692886352539,173071600,0.0,0.0,76.92890719013407,95.31952718098958
05-08-2020,107.38701567037295,108.38354377650688,106.91574756804566,108.0595474243164,121776800,0.0,0.0,77.29015647661069,97.2936019897461
06-08-2020,108.39580964470002,112.33037944565379,107.79936694184617,111.82965850830078,202428800,0.0,0.0,80.47139473082818,99.92041142781575
07-08-2020,111.345255197801,111.80753517674192,108.48060363100726,109.2871322631836,198045600,0.205,0.0,73.04048968372662,102.6031130472819
10-08-2020,110.75019490309408,111.90589489205826,108.19290945319385,110.87560272216797,212403600,0.0,0.0,74.61749461599102,104.96994501749674
11-08-2020,110.13054092023629,110.63461849025106,107.31506350629458,107.57817077636719,187902400,0.0,0.0,65.98831563385953,106.87139358520507
12-08-2020,108.68222884887915,111.41410358333714,108.48551747913606,111.15345764160156,165598000,0.0,0.0,70.0347003755228,108.33884506225586
13-08-2020,112.55013956098873,114.13615234639333,112.05589225032563,113.12061309814453,210082000,0.0,0.0,72.00796775198233,109.35769119262694
14-08-2020,112.94356442657852,113.1107698506011,111.18788496216693,113.01979064941406,165565200,0.0,0.0,71.74718706045039,109.9212870279948
17-08-2020,114.15581512051058,114.18040591914031,112.09031560460215,112.72471618652344,119561600,0.0,0.0,70.93747672596493,110.38115743001302
18-08-2020,112.47389573998258,114.09432938835181,112.13456226658356,113.66401672363281,105633600,0.0,0.0,72.0199829622813,110.91320292154948
19-08-2020,114.07712439428914,115.23773951919149,113.71074626828629,113.806640625,145538000,0.0,0.0,72.18937006506468,111.53672510782877
20-08-2020,113.84844215216073,116.44753257850897,113.83122784373407,116.33196258544922,126907200,0.0,0.0,75.06748171960379,112.16416193644206
21-08-2020,117.30324394151202,122.81616789409966,117.29095229404791,122.32684326171875,338054800,0.0,0.0,80.28384193935723,113.0588020324707
24-08-2020,126.58323459652917,126.6693061395205,121.90143792561574,123.7898941040039,345937600,0.0,0.0,81.31147936216787,114.19785944620769
25-08-2020,122.64895271937841,123.12352433546026,121.03097282579708,122.77435302734375,211495600,0.0,0.0,78.2622323223314,115.5789576212565
26-08-2020,124.10710517398402,124.90625735903697,123.02763138976457,124.44397735595703,163022400,0.0,0.0,79.6156842629655,117.11177215576171
27-08-2020,125.05378067187833,125.39065281620258,121.79815287755122,122.95631408691406,155552400,0.0,0.0,75.12723948189814,118.77695897420247
28-08-2020,123.94235484480144,124.36529107492281,122.53093152635309,122.75715637207031,187630000,0.0,0.0,74.52154131267169,120.34944458007813
31-08-2020,125.48411356948128,128.84792790150843,123.93006805793941,126.92012023925781,225702700,0.0,4.0,78.43528776745529,121.71603597005208
01-09-2020,130.57899202021028,132.58548697750555,128.3856310202109,131.9756622314453,151948100,0.0,0.0,82.04280073736979,123.0204984029134
02-09-2020,135.329645062676,135.71323747768105,124.91362294067304,129.2413330078125,200119000,0.0,0.0,74.75842800460254,124.18119481404622
03-09-2020,124.82511773328733,126.7234043618197,118.52041803503576,118.89417266845703,257599600,0.0,0.0,54.8954927050613,124.85190862019857
04-09-2020,118.0974989544642,121.66786289158276,109.06830698979385,118.9728775024414,332607200,0.0,0.0,54.993447100841244,125.17566808064778
08-09-2020,112.07800910965193,117.03521212545984,110.82887616412428,110.9665756225586,231366600,0.0,0.0,44.42430245167501,124.9532989501953
09-09-2020,115.33364250654506,117.18275496764744,113.36649871658413,115.39265441894531,176940500,0.0,0.0,50.130369995492565,124.07382202148438
10-09-2020,118.38272191243267,118.5204213867482,110.65184569302218,111.62557983398438,182274400,0.0,0.0,45.81852762427977,122.30044301350911
11-09-2020,112.68781323525556,113.33697418147598,108.19289071219309,110.1600341796875,180860300,0.0,0.0,44.22482281249175,120.07601420084636
14-09-2020,112.8353735707866,114.02549471151183,110.94691725677923,113.46485900878906,140150100,0.0,0.0,48.569165744100545,117.80338948567709
15-09-2020,116.38608125893192,116.87786727878301,111.74362003088822,113.64191436767578,184642000,0.0,0.0,48.79925942865206,115.74608535766602
16-09-2020,113.33698140420444,114.09432838566893,110.19938497230022,110.28790283203125,154679000,0.0,0.0,44.717918546218435,114.05040766398112
17-09-2020,107.91751108069481,110.3567652132975,106.9241013512424,108.5273208618164,178011000,0.0,0.0,42.69915568180602,112.8042215983073
18-09-2020,108.58632908834315,109.0584393538429,104.34712949371583,105.08480834960938,287104900,0.0,0.0,38.9924491612374,111.97605311075846
21-09-2020,102.82260947554371,108.37979232750392,101.40626350864262,108.27159881591797,195713800,0.0,0.0,43.8516883952216,111.26591389973959
22-09-2020,110.8288776402937,111.00592087550415,107.36670799002674,109.9731674194336,183055400,0.0,0.0,46.31065934960336,110.61708374023438
23-09-2020,109.78629529656813,110.26824341377632,105.01596570358637,105.36022186279297,150718700,0.0,0.0,41.06069298619238,109.71481959025066
24-09-2020,103.44223434267279,108.43878040160705,103.27502895391147,106.44213104248047,167743300,0.0,0.0,42.701347454720526,108.9132074991862
25-09-2020,106.6486975171592,110.59282279306397,105.90118079935864,110.4354476928711,149981400,0.0,0.0,48.409664417750314,108.3932253519694
28-09-2020,113.12060035623732,113.42550522786367,110.92723183308966,113.07141876220703,137672400,0.0,0.0,51.821649851019416,108.20241139729818
29-09-2020,112.66817083480039,113.41568012025202,111.70426701379584,112.2157211303711,99382200,0.0,0.0,50.65056731744515,108.25945790608723
30-09-2020,111.92065107235095,115.33364687794244,111.75344564484075,113.90746307373047,142675200,0.0,0.0,52.91598470949215,108.7237040201823
01-10-2020,115.70738769117119,115.7860752373279,113.92712510770582,114.87135314941406,116120400,0.0,0.0,54.20587827216845,109.6331802368164
02-10-2020,111.03543028665428,113.47469188058,110.37643891999355,111.16329193115234,144712000,0.0,0.0,48.68075743903364,110.6364242553711
05-10-2020,112.03868057390738,114.73366552310178,111.68459408375826,114.58612823486328,106243800,0.0,0.0,53.40229886011022,111.5118039449056
06-10-2020,113.79926078475171,114.21236666752684,110.40594088176812,111.30099487304688,161498200,0.0,0.0,48.76501689398964,112.19669876098632
07-10-2020,112.73701856208893,113.65174076724502,112.25506290814867,113.18946075439453,96849000,0.0,0.0,51.37880284977321,112.78290837605795
08-10-2020,114.34023920610235,114.48777649943804,112.70750616688865,113.08126831054688,83477200,0.0,0.0,51.21759171027409,113.02454045613607
09-10-2020,113.38616204556321,115.07790683385544,113.0320755780575,115.04840087890625,100506900,0.0,0.0,54.04117966823112,113.11470209757486
12-10-2020,118.08763280963254,123.12352333618047,117.32044797442863,122.35633850097656,240226800,0.0,0.0,62.68276508611614,113.43960927327474
13-10-2020,123.21205064590951,123.33008197731957,117.68438127922404,119.11055755615234,262330500,0.0,0.0,57.51050021065899,113.97434488932292
14-10-2020,119.01220035788086,121.00885012191335,117.65487383211966,119.19908142089844,150712000,0.0,0.0,57.613228201931555,114.7398920694987
15-10-2020,116.76965331327608,119.20890734246693,116.20901764894886,118.72695922851562,112559200,0.0,0.0,56.8241521287415,115.71756235758464
16-10-2020,119.28758689716169,119.55315548586526,116.85816334656535,117.06471252441406,115393800,0.0,0.0,54.01892303505329,116.82211252848307
19-10-2020,117.98927283682632,118.44171496667592,113.75991857741973,114.07466125488281,120639300,0.0,0.0,49.30389342920235,117.52110315958659
20-10-2020,114.29104459778615,117.02538061140416,113.73040895017168,115.57952880859375,124423700,0.0,0.0,51.59393118797343,117.8433858235677
21-10-2020,114.75334670475931,116.75983454234844,114.5369596579518,114.95006561279297,89946000,0.0,0.0,50.565026786803216,117.76371587117512
22-10-2020,115.52052671036967,116.10083808400064,112.70751023114926,113.84845733642578,101988000,0.0,0.0,48.733368857200624,117.32110850016277
23-10-2020,114.47792885536542,114.63530395583462,112.4025916182893,113.15010833740234,82572600,0.0,0.0,47.557277332728134,116.55982462565105
26-10-2020,112.13702701798866,114.635300379565,111.02558604175753,113.15994262695312,111850700,0.0,0.0,47.57646385037666,115.70083974202474
27-10-2020,113.5927133816602,115.35330793280266,112.6583231050025,114.68447875976562,92276800,0.0,0.0,50.594114944814926,115.08807576497395
28-10-2020,113.15994963633973,113.53370425535857,109.27483614470778,109.3731918334961,143937800,0.0,0.0,41.60809684924984,114.4071169535319
29-10-2020,110.5239726065029,115.00905788667626,110.35675968722376,113.42550659179688,146129200,0.0,0.0,49.044253726244726,113.85369364420573
